id,league,season,venue,referee,home_team,away_team,date,timezone,half_time_score_home,half_time_score_away,half_time_winner,full_time_score_home,full_time_score_away,full_time_winner
710684,39,2021,555,M. Oliver,50,48,2021-11-28T08:00:00-06:00,America/Costa_Rica,1,0,home,2,1,home
710677,39,2021,10503,D. England,55,45,2021-11-28T08:00:00-06:00,America/Costa_Rica,1,0,home,1,0,home
710680,39,2021,519,A. Taylor,49,33,2021-11-28T10:30:00-06:00,America/Costa_Rica,0,0,tie,1,1,tie
710693,39,2021,562,A. Madley,34,71,2021-11-30T13:30:00-06:00,America/Costa_Rica,0,0,tie,1,1,tie
710688,39,2021,546,K. Friend,63,52,2021-11-30T14:15:00-06:00,America/Costa_Rica,0,0,tie,1,0,home
710689,39,2021,596,D. Coote,38,49,2021-12-01T13:30:00-06:00,America/Costa_Rica,1,1,tie,1,2,away
710691,39,2021,600,J. Brooks,39,44,2021-12-01T13:30:00-06:00,America/Costa_Rica,0,0,tie,0,0,tie
710694,39,2021,585,R. Jones,41,46,2021-12-01T13:30:00-06:00,America/Costa_Rica,2,1,home,2,2,tie
710690,39,2021,598,C. Kavanagh,48,51,2021-12-01T13:30:00-06:00,America/Costa_Rica,1,0,home,1,1,tie
710687,39,2021,8560,P. Tierney,45,40,2021-12-01T14:15:00-06:00,America/Costa_Rica,1,2,away,1,4,away
710686,39,2021,495,M. Dean,66,50,2021-12-01T14:15:00-06:00,America/Costa_Rica,0,2,away,1,2,away
710695,39,2021,593,J. Moss,47,55,2021-12-02T13:30:00-06:00,America/Costa_Rica,1,0,home,2,0,home
710692,39,2021,556,M. Atkinson,33,42,2021-12-02T14:15:00-06:00,America/Costa_Rica,1,1,tie,3,2,home
710704,39,2021,598,A. Marriner,48,49,2021-12-04T06:30:00-06:00,America/Costa_Rica,1,2,away,3,2,home
710700,39,2021,562,P. Tierney,34,44,2021-12-04T09:00:00-06:00,America/Costa_Rica,1,0,home,1,0,home
710705,39,2021,600,C. Kavanagh,39,40,2021-12-04T09:00:00-06:00,America/Costa_Rica,0,0,tie,0,1,away
710701,39,2021,585,A. Taylor,41,51,2021-12-04T09:00:00-06:00,America/Costa_Rica,1,0,home,1,1,tie
710703,39,2021,596,S. Hooper,38,50,2021-12-04T11:30:00-06:00,America/Costa_Rica,0,2,away,1,3,away
710699,39,2021,556,C. Pawson,33,52,2021-12-05T08:00:00-06:00,America/Costa_Rica,0,0,tie,1,0,home
710702,39,2021,593,J. Gillett,47,71,2021-12-05T08:00:00-06:00,America/Costa_Rica,1,0,home,3,0,home
